time,v_est,CdA_est,accel_bias,power_pred,acceleration_measured,velocity_measured,power_measured
2025-06-01 15:45:24.425,3.31622314453125,2.864908310584724e-11,0.771575927734375,204.19140625,2.460662803899329,2.696944444444444,0
2025-06-01 15:45:24.436,3.332763671875,3.54702933691442e-11,0.771575927734375,204.19140625,2.450337117972072,2.696944444444444,0
2025-06-01 15:45:24.445,3.34930419921875,3.8198777474462986e-11,0.7715606689453125,204.19140625,2.439319929445809,2.696944444444444,0
2025-06-01 15:45:24.455,3.36572265625,3.001332515850663e-11,0.7715301513671875,204.19140625,2.427689863428516,2.696944444444444,0
2025-06-01 15:45:24.465,3.38177490234375,3.456079866737127e-11,0.771484375,204.19140625,2.415522668659243,2.696944444444444,0
2025-06-01 15:45:24.476,3.39788818359375,2.319211489520967e-11,0.77142333984375,204.19140625,2.402890632856519,2.696944444444444,0
2025-06-01 15:45:24.485,3.41357421875,2.091837814077735e-11,0.771392822265625,204.19140625,2.389862095661897,2.696944444444444,0
2025-06-01 15:45:24.496,3.4293212890625,1.6370904631912708e-11,0.7714080810546875,204.19140625,2.3765010860654474,2.696944444444444,0
2025-06-01 15:45:24.506,3.445068359375,1.0913936421275139e-11,0.7712860107421875,204.19140625,2.362867094890733,2.696944444444444,0
2025-06-01 15:45:24.516,3.46063232421875,1.3642420526593924e-11,0.7711944580078125,204.19140625,2.349014988480793,2.696944444444444,0
2025-06-01 15:45:24.525,3.4759521484375,2.637534635141492e-11,0.7711181640625,204.19140625,2.3349950623921827,2.696944444444444,0
2025-06-01 15:45:24.536,3.49127197265625,3.183231456205249e-11,0.7710418701171875,204.19140625,2.3208532222694997,2.696944444444444,0
2025-06-01 15:45:24.546,3.5064697265625,1.8189894035458565e-11,0.77105712890625,204.19140625,2.306631264656913,2.696944444444444,0
2025-06-01 15:45:24.555,3.52130126953125,2.1827872842550278e-11,0.77105712890625,204.19140625,2.2923672236771298,2.696944444444444,0
2025-06-01 15:45:24.566,3.5361328125,1.1823431123048067e-11,0.771026611328125,204.19140625,2.2780957617442548,2.696944444444444,0
2025-06-01 15:45:24.575,3.5506591796875,3.637978807091713e-12,0.770965576171875,204.19140625,2.263848594396664,2.696944444444444,0
2025-06-01 15:45:24.586,3.56494140625,9.094947017729282e-12,0.7709503173828125,204.19140625,2.249654931048458,2.696944444444444,0
2025-06-01 15:45:24.596,3.57916259765625,2.9103830456733704e-11,0.770843505859375,204.19140625,2.235541904299592,2.696944444444444,0
2025-06-01 15:45:24.605,3.59381103515625,1.8189894035458565e-11,0.7708282470703125,204.19140625,2.2215349695019406,2.696944444444444,0
2025-06-01 15:45:24.616,3.60821533203125,2.3646862246096134e-11,0.7707977294921875,204.19140625,2.2076582661978503,2.696944444444444,0
2025-06-01 15:45:24.625,3.6221923828125,0.0,0.77069091796875,204.19140625,2.1939349254306952,2.696944444444444,0
2025-06-01 15:45:24.635,3.635986328125,7.275957614183426e-12,0.77069091796875,204.19140625,2.180387297282357,2.696944444444444,0
2025-06-01 15:45:24.646,3.64971923828125,0.0,0.770660400390625,204.19140625,2.1670370824696987,2.696944444444444,0
